,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid_port,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences_port,G1_port,G2_port,G3_port,port,paid_math,absences_math,G1_math,G2_math,G3_math,math,school_num,sex_num,address_num,famsize_num,Pstatus_num,Mjob_num,Fjob_num,reason_num,guardian_num,schoolsup_num,famsup_num,activities_num,nursery_num,higher_num,internet_num,romantic_num,paid_port_num,paid_math_num,paid_num,absences,G1,G2,G3
68,GP,F,15.0,R,LE3,T,2.0,2.0,health,services,reputation,mother,2.0,2.0,0.0,yes,yes,no,no,yes,yes,yes,no,4.0,1.0,3.0,1.0,3.0,4.0,0.0,11.0,10.0,11.0,1.0,yes,2.0,8.0,9.0,8.0,1.0,0,0,1,0,0,1,2,1,0,0,0,1,0,0,0,1,1.0,0.0,1.0,1.0,9.5,9.5,9.5
69,GP,F,15.0,R,LE3,T,3.0,1.0,other,other,reputation,father,2.0,4.0,0.0,no,yes,no,no,no,yes,yes,no,4.0,4.0,2.0,2.0,3.0,3.0,6.0,15.0,15.0,15.0,1.0,no,12.0,16.0,16.0,16.0,1.0,0,0,1,0,0,4,4,1,1,1,0,1,1,0,0,1,1.0,1.0,2.0,9.0,15.5,15.5,15.5
70,GP,M,16.0,U,GT3,T,3.0,1.0,other,other,reputation,father,2.0,4.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,2.0,1.0,1.0,5.0,2.0,13.0,11.0,11.0,1.0,yes,0.0,13.0,15.0,15.0,1.0,0,1,0,1,0,4,4,1,1,1,0,1,0,0,0,1,1.0,0.0,1.0,1.0,13.0,13.0,13.0
71,GP,M,15.0,U,GT3,T,4.0,2.0,other,other,course,mother,1.0,4.0,0.0,no,no,no,no,yes,yes,yes,no,3.0,3.0,3.0,1.0,1.0,3.0,0.0,11.0,9.0,10.0,1.0,no,0.0,10.0,10.0,10.0,1.0,0,1,0,1,0,4,4,2,0,1,1,1,0,0,0,1,1.0,1.0,2.0,0.0,10.5,9.5,10.0
72,GP,F,15.0,R,GT3,T,1.0,1.0,other,other,reputation,mother,1.0,2.0,0.0,yes,yes,no,no,no,yes,yes,yes,3.0,3.0,4.0,2.0,4.0,5.0,2.0,13.0,11.0,11.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,4,4,1,0,0,0,1,1,0,0,0,1.0,0.0,1.0,1.0,6.5,5.5,5.5
73,GP,M,16.0,U,GT3,T,3.0,1.0,other,other,reputation,mother,1.0,1.0,0.0,no,no,no,yes,yes,yes,no,no,5.0,3.0,2.0,2.0,2.0,5.0,0.0,13.0,13.0,14.0,1.0,no,2.0,12.0,12.0,14.0,1.0,0,1,0,1,0,4,4,1,0,1,1,0,0,0,1,1,1.0,1.0,2.0,1.0,12.5,12.5,14.0
74,GP,F,16.0,U,GT3,T,3.0,3.0,other,services,home,mother,1.0,2.0,0.0,yes,yes,no,yes,yes,yes,yes,no,4.0,3.0,3.0,2.0,4.0,5.0,4.0,11.0,11.0,11.0,1.0,yes,54.0,11.0,12.0,11.0,1.0,0,0,0,1,0,4,2,0,0,0,0,0,0,0,0,1,1.0,0.0,1.0,29.0,11.0,11.5,11.0
75,GP,M,15.0,U,GT3,T,4.0,3.0,teacher,other,home,mother,1.0,2.0,0.0,no,yes,no,yes,yes,yes,yes,no,4.0,3.0,3.0,2.0,3.0,5.0,0.0,11.0,11.0,11.0,1.0,yes,6.0,9.0,9.0,10.0,1.0,0,1,0,1,0,0,4,0,0,1,0,0,0,0,0,1,1.0,0.0,1.0,3.0,10.0,10.0,10.5
76,GP,M,15.0,U,GT3,T,4.0,0.0,teacher,other,course,mother,2.0,4.0,0.0,no,no,no,yes,yes,yes,yes,no,3.0,4.0,3.0,1.0,1.0,1.0,0.0,12.0,11.0,11.0,1.0,no,8.0,11.0,11.0,10.0,1.0,0,1,0,1,0,0,4,2,0,1,1,0,0,0,0,1,1.0,1.0,2.0,4.0,11.5,11.0,10.5
77,GP,F,16.0,U,GT3,T,2.0,2.0,other,other,reputation,mother,1.0,4.0,0.0,no,no,no,no,yes,yes,yes,yes,5.0,2.0,3.0,1.0,3.0,3.0,1.0,13.0,13.0,13.0,1.0,yes,0.0,11.0,11.0,11.0,1.0,0,0,0,1,0,4,4,1,0,1,1,1,0,0,0,0,1.0,0.0,1.0,0.5,12.0,12.0,12.0
78,GP,M,17.0,U,GT3,T,2.0,1.0,other,other,home,mother,2.0,1.0,3.0,yes,yes,no,yes,yes,no,yes,no,4.0,5.0,1.0,1.0,1.0,3.0,0.0,9.0,9.0,10.0,1.0,no,2.0,8.0,8.0,10.0,1.0,0,1,0,1,0,4,4,0,0,0,0,0,0,1,0,1,1.0,1.0,2.0,1.0,8.5,8.5,10.0
79,GP,F,16.0,U,GT3,T,3.0,4.0,at_home,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,2.0,4.0,3.0,1.0,2.0,3.0,14.0,12.0,11.0,11.0,1.0,no,12.0,5.0,5.0,5.0,1.0,0,0,0,1,0,3,4,2,0,1,0,1,0,0,0,1,1.0,1.0,2.0,13.0,8.5,8.0,8.0
80,GP,M,15.0,U,GT3,T,2.0,3.0,other,services,course,father,1.0,1.0,0.0,yes,yes,no,yes,no,yes,yes,yes,3.0,2.0,2.0,1.0,3.0,3.0,0.0,11.0,11.0,12.0,1.0,yes,2.0,10.0,12.0,12.0,1.0,0,1,0,1,0,4,2,2,1,0,0,0,1,0,0,0,1.0,0.0,1.0,1.0,10.5,11.5,12.0
81,GP,M,15.0,U,GT3,T,2.0,3.0,other,other,home,mother,1.0,3.0,0.0,yes,no,no,no,no,yes,yes,no,5.0,3.0,2.0,1.0,2.0,5.0,2.0,10.0,9.0,9.0,1.0,yes,4.0,11.0,10.0,11.0,1.0,0,1,0,1,0,4,4,0,0,0,1,1,1,0,0,1,1.0,0.0,1.0,3.0,10.5,9.5,10.0
82,GP,F,15.0,U,LE3,T,3.0,2.0,services,other,reputation,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,4.0,4.0,1.0,1.0,5.0,4.0,12.0,11.0,11.0,1.0,yes,10.0,7.0,6.0,6.0,1.0,0,0,0,0,0,2,4,1,0,1,0,1,0,0,0,1,1.0,0.0,1.0,7.0,9.5,8.5,8.5
83,GP,M,15.0,U,LE3,T,2.0,2.0,services,services,home,mother,2.0,2.0,0.0,no,no,yes,yes,yes,yes,yes,no,5.0,3.0,3.0,1.0,3.0,4.0,2.0,13.0,12.0,13.0,1.0,yes,4.0,15.0,15.0,15.0,1.0,0,1,0,0,0,2,2,0,0,1,1,0,0,0,0,1,0.0,0.0,0.0,3.0,14.0,13.5,14.0
84,GP,F,15.0,U,GT3,T,1.0,1.0,other,other,home,father,1.0,2.0,0.0,no,yes,no,yes,no,yes,yes,no,4.0,3.0,2.0,2.0,3.0,4.0,2.0,13.0,12.0,12.0,1.0,no,2.0,9.0,10.0,10.0,1.0,0,0,0,1,0,4,4,0,1,1,0,0,1,0,0,1,1.0,1.0,2.0,2.0,11.0,11.0,11.0
85,GP,F,15.0,U,GT3,T,4.0,4.0,services,services,reputation,father,2.0,2.0,0.0,no,no,no,no,yes,yes,yes,yes,4.0,4.0,4.0,2.0,3.0,5.0,4.0,12.0,11.0,12.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,2,2,1,1,1,1,1,0,0,0,0,1.0,0.0,1.0,2.0,6.0,5.5,6.0
86,GP,F,16.0,U,LE3,T,2.0,2.0,at_home,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,no,no,4.0,3.0,4.0,1.0,2.0,2.0,6.0,13.0,11.0,11.0,1.0,no,4.0,8.0,7.0,6.0,1.0,0,0,0,0,0,3,4,2,0,1,0,1,0,0,1,1,1.0,1.0,2.0,5.0,10.5,9.0,8.5
87,GP,F,15.0,U,GT3,T,4.0,2.0,other,other,reputation,mother,1.0,3.0,0.0,no,yes,no,yes,yes,yes,yes,no,5.0,3.0,3.0,1.0,3.0,1.0,4.0,15.0,15.0,15.0,1.0,no,4.0,13.0,14.0,14.0,1.0,0,0,0,1,0,4,4,1,0,1,0,0,0,0,0,1,1.0,1.0,2.0,4.0,14.0,14.5,14.5
88,GP,M,16.0,U,GT3,T,2.0,2.0,services,other,reputation,father,2.0,2.0,0.0,no,no,no,yes,no,yes,yes,no,4.0,4.0,2.0,1.0,1.0,3.0,6.0,12.0,10.0,11.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,2,4,1,1,1,1,0,1,0,0,1,1.0,0.0,1.0,3.0,6.0,5.0,5.5
89,GP,M,16.0,U,LE3,A,4.0,4.0,teacher,health,reputation,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,no,no,4.0,1.0,3.0,3.0,5.0,5.0,6.0,9.0,9.0,10.0,1.0,no,18.0,8.0,6.0,7.0,1.0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,1.0,1.0,2.0,12.0,8.5,7.5,8.5
90,GP,F,16.0,U,GT3,T,3.0,3.0,other,other,home,mother,1.0,3.0,0.0,no,yes,no,no,yes,yes,yes,yes,4.0,3.0,3.0,1.0,3.0,4.0,2.0,9.0,11.0,11.0,1.0,yes,0.0,7.0,7.0,8.0,1.0,0,0,0,1,0,4,4,0,0,1,0,1,0,0,0,0,1.0,0.0,1.0,1.0,8.0,9.0,9.5
91,GP,F,15.0,U,GT3,T,4.0,3.0,services,other,reputation,mother,1.0,1.0,0.0,no,no,no,yes,yes,yes,yes,no,4.0,5.0,5.0,1.0,3.0,1.0,6.0,14.0,13.0,13.0,1.0,yes,4.0,16.0,17.0,18.0,1.0,0,0,0,1,0,2,4,1,0,1,1,0,0,0,0,1,1.0,0.0,1.0,5.0,15.0,15.0,15.5
92,GP,F,16.0,U,LE3,T,3.0,1.0,other,other,home,father,1.0,2.0,0.0,yes,yes,no,no,yes,yes,no,no,3.0,3.0,3.0,2.0,3.0,2.0,0.0,12.0,13.0,12.0,1.0,no,4.0,7.0,6.0,6.0,1.0,0,0,0,0,0,4,4,0,1,0,0,1,0,0,1,1,1.0,1.0,2.0,2.0,9.5,9.5,9.0
93,GP,F,16.0,U,GT3,T,4.0,2.0,teacher,services,home,mother,2.0,2.0,0.0,no,yes,no,yes,yes,yes,yes,no,5.0,3.0,3.0,1.0,1.0,1.0,2.0,13.0,14.0,14.0,1.0,yes,0.0,11.0,10.0,10.0,1.0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,1,1.0,0.0,1.0,1.0,12.0,12.0,12.0
94,GP,M,15.0,U,LE3,T,2.0,2.0,services,health,reputation,mother,1.0,4.0,0.0,no,yes,no,yes,yes,yes,yes,no,4.0,3.0,4.0,1.0,1.0,4.0,2.0,11.0,12.0,12.0,1.0,no,6.0,11.0,13.0,14.0,1.0,0,1,0,0,0,2,1,1,0,1,0,0,0,0,0,1,1.0,1.0,2.0,4.0,11.0,12.5,13.0
95,GP,F,15.0,R,GT3,T,1.0,1.0,at_home,other,home,mother,2.0,4.0,0.0,yes,yes,yes,yes,yes,yes,yes,no,3.0,1.0,2.0,1.0,1.0,1.0,4.0,13.0,13.0,13.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,3,4,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,2.0,6.5,6.5,6.5
96,GP,M,16.0,R,GT3,T,4.0,3.0,services,other,reputation,mother,2.0,1.0,0.0,yes,yes,yes,yes,no,yes,yes,no,3.0,3.0,3.0,1.0,1.0,4.0,6.0,9.0,11.0,11.0,1.0,no,2.0,11.0,15.0,15.0,1.0,0,1,1,1,0,2,4,1,0,0,0,0,1,0,0,1,0.0,1.0,1.0,4.0,10.0,13.0,13.0
97,GP,F,16.0,U,GT3,T,2.0,1.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,no,yes,4.0,3.0,5.0,1.0,1.0,5.0,0.0,13.0,12.0,12.0,1.0,yes,2.0,8.0,9.0,10.0,1.0,0,0,0,1,0,4,4,2,0,1,0,1,0,0,1,0,1.0,0.0,1.0,1.0,10.5,10.5,11.0
98,GP,F,16.0,U,GT3,T,4.0,4.0,other,other,reputation,mother,1.0,1.0,0.0,no,no,no,yes,no,yes,yes,no,5.0,3.0,4.0,1.0,2.0,1.0,4.0,12.0,13.0,13.0,1.0,no,6.0,11.0,14.0,14.0,1.0,0,0,0,1,0,4,4,1,0,1,1,0,1,0,0,1,1.0,1.0,2.0,5.0,11.5,13.5,13.5
99,GP,F,16.0,U,GT3,T,4.0,3.0,other,at_home,course,mother,1.0,3.0,0.0,yes,yes,no,no,yes,yes,yes,no,5.0,3.0,5.0,1.0,1.0,3.0,2.0,12.0,13.0,13.0,1.0,yes,0.0,7.0,9.0,8.0,1.0,0,0,0,1,0,4,3,2,0,0,0,1,0,0,0,1,1.0,0.0,1.0,1.0,9.5,11.0,10.5
100,GP,M,16.0,U,GT3,T,4.0,4.0,services,services,other,mother,1.0,1.0,0.0,yes,yes,no,yes,yes,yes,yes,no,4.0,5.0,5.0,5.0,5.0,4.0,12.0,9.0,9.0,8.0,1.0,yes,14.0,7.0,7.0,5.0,1.0,0,1,0,1,0,2,2,3,0,0,0,0,0,0,0,1,1.0,0.0,1.0,13.0,8.0,8.0,6.5
101,GP,M,16.0,U,GT3,T,4.0,4.0,services,teacher,other,father,1.0,3.0,0.0,no,yes,no,yes,yes,yes,yes,yes,4.0,4.0,3.0,1.0,1.0,4.0,0.0,16.0,16.0,16.0,1.0,no,0.0,16.0,17.0,17.0,1.0,0,1,0,1,0,2,0,3,1,1,0,0,0,0,0,0,1.0,1.0,2.0,0.0,16.0,16.5,16.5
102,GP,M,15.0,U,GT3,T,4.0,4.0,services,other,course,mother,1.0,1.0,0.0,no,yes,yes,yes,no,yes,yes,no,5.0,3.0,3.0,1.0,1.0,5.0,2.0,12.0,13.0,12.0,1.0,no,4.0,10.0,13.0,14.0,1.0,0,1,0,1,0,2,4,2,0,1,0,0,1,0,0,1,0.0,1.0,1.0,3.0,11.0,13.0,13.0
103,GP,F,15.0,U,GT3,T,3.0,2.0,services,other,home,mother,2.0,2.0,0.0,yes,yes,no,no,yes,yes,yes,no,4.0,3.0,5.0,1.0,1.0,2.0,16.0,11.0,10.0,10.0,1.0,yes,26.0,7.0,6.0,6.0,1.0,0,0,0,1,0,2,4,0,0,0,0,1,0,0,0,1,1.0,0.0,1.0,21.0,9.0,8.0,8.0
104,GP,M,15.0,U,GT3,A,3.0,4.0,services,other,course,mother,1.0,2.0,0.0,no,yes,no,yes,yes,yes,yes,no,5.0,4.0,4.0,1.0,1.0,1.0,0.0,16.0,16.0,16.0,1.0,yes,0.0,16.0,18.0,18.0,1.0,0,1,0,1,1,2,4,2,0,1,0,0,0,0,0,1,1.0,0.0,1.0,0.0,16.0,17.0,17.0
105,GP,F,15.0,U,GT3,A,3.0,3.0,other,health,reputation,father,1.0,4.0,0.0,yes,no,no,no,yes,yes,no,no,4.0,3.0,3.0,1.0,1.0,4.0,10.0,10.0,10.0,10.0,1.0,no,10.0,10.0,11.0,11.0,1.0,0,0,0,1,1,4,1,1,1,0,1,1,0,0,1,1,1.0,1.0,2.0,10.0,10.0,10.5,10.5
106,GP,F,15.0,U,GT3,T,2.0,2.0,other,other,course,mother,1.0,4.0,0.0,yes,yes,no,no,yes,yes,yes,no,5.0,1.0,2.0,1.0,1.0,3.0,4.0,10.0,10.0,10.0,1.0,yes,8.0,7.0,8.0,8.0,1.0,0,0,0,1,0,4,4,2,0,0,0,1,0,0,0,1,1.0,0.0,1.0,6.0,8.5,9.0,9.0
107,GP,M,16.0,U,GT3,T,3.0,3.0,services,other,home,father,1.0,3.0,0.0,no,yes,no,yes,yes,yes,yes,no,5.0,3.0,3.0,1.0,1.0,5.0,4.0,13.0,14.0,14.0,1.0,no,2.0,16.0,18.0,18.0,1.0,0,1,0,1,0,2,4,0,1,1,0,0,0,0,0,1,1.0,1.0,2.0,3.0,14.5,16.0,16.0
108,GP,M,15.0,R,GT3,T,4.0,4.0,other,other,home,father,4.0,4.0,0.0,no,yes,no,yes,yes,yes,yes,yes,1.0,3.0,5.0,3.0,5.0,1.0,8.0,12.0,10.0,11.0,1.0,yes,6.0,10.0,13.0,13.0,1.0,0,1,1,1,0,4,4,0,1,1,0,0,0,0,0,0,1.0,0.0,1.0,7.0,11.0,11.5,12.0
109,GP,F,16.0,U,LE3,T,4.0,4.0,health,health,other,mother,1.0,3.0,0.0,no,yes,no,yes,yes,yes,yes,yes,5.0,4.0,5.0,1.0,1.0,4.0,2.0,15.0,15.0,14.0,1.0,yes,4.0,14.0,15.0,16.0,1.0,0,0,0,0,0,1,1,3,0,1,0,0,0,0,0,0,1.0,0.0,1.0,3.0,14.5,15.0,15.0
110,GP,M,15.0,U,LE3,A,4.0,4.0,teacher,teacher,course,mother,1.0,1.0,0.0,no,no,no,yes,yes,yes,yes,no,5.0,5.0,3.0,1.0,1.0,4.0,4.0,13.0,14.0,14.0,1.0,no,6.0,18.0,19.0,19.0,1.0,0,1,0,0,1,0,0,2,0,1,1,0,0,0,0,1,1.0,1.0,2.0,5.0,15.5,16.5,16.5
111,GP,F,16.0,R,GT3,T,3.0,3.0,services,other,reputation,father,1.0,3.0,0.0,yes,yes,no,yes,yes,yes,yes,no,4.0,1.0,2.0,1.0,1.0,2.0,4.0,11.0,11.0,11.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,2,4,1,1,0,0,0,0,0,0,1,1.0,0.0,1.0,2.0,5.5,5.5,5.5
112,GP,F,16.0,U,GT3,T,2.0,2.0,at_home,other,home,mother,1.0,2.0,1.0,yes,no,no,yes,yes,yes,yes,no,3.0,1.0,2.0,1.0,1.0,5.0,12.0,8.0,10.0,10.0,1.0,no,6.0,10.0,13.0,13.0,1.0,0,0,0,1,0,3,4,0,0,0,1,0,0,0,0,1,1.0,1.0,2.0,9.0,9.0,11.5,11.5
113,GP,M,15.0,U,LE3,T,4.0,2.0,teacher,other,course,mother,1.0,1.0,0.0,no,no,no,no,yes,yes,yes,no,3.0,5.0,2.0,1.0,1.0,3.0,10.0,18.0,17.0,18.0,1.0,no,10.0,18.0,19.0,19.0,1.0,0,1,0,0,0,0,4,2,0,1,1,1,0,0,0,1,1.0,1.0,2.0,10.0,18.0,18.0,18.5
114,GP,M,15.0,R,GT3,T,2.0,1.0,health,services,reputation,mother,1.0,2.0,0.0,no,no,no,yes,yes,yes,yes,yes,5.0,4.0,2.0,1.0,1.0,5.0,4.0,10.0,9.0,10.0,1.0,no,8.0,9.0,9.0,9.0,1.0,0,1,1,1,0,1,2,1,0,1,1,0,0,0,0,0,1.0,1.0,2.0,6.0,9.5,9.0,9.5
115,GP,M,16.0,U,GT3,T,4.0,4.0,teacher,teacher,course,father,1.0,2.0,0.0,no,yes,no,yes,yes,yes,yes,no,5.0,4.0,4.0,1.0,2.0,5.0,6.0,16.0,14.0,14.0,1.0,no,2.0,15.0,15.0,16.0,1.0,0,1,0,1,0,0,0,2,1,1,0,0,0,0,0,1,1.0,1.0,2.0,4.0,15.5,14.5,15.0
116,GP,M,15.0,U,GT3,T,4.0,4.0,other,teacher,reputation,father,2.0,2.0,0.0,no,yes,no,yes,yes,yes,no,no,4.0,4.0,3.0,1.0,1.0,2.0,4.0,16.0,15.0,16.0,1.0,no,2.0,11.0,13.0,14.0,1.0,0,1,0,1,0,4,0,1,1,1,0,0,0,0,1,1,1.0,1.0,2.0,3.0,13.5,14.0,15.0
117,GP,M,16.0,U,GT3,T,3.0,3.0,other,services,home,father,2.0,1.0,0.0,no,no,no,yes,yes,yes,yes,no,5.0,4.0,2.0,1.0,1.0,5.0,6.0,14.0,14.0,15.0,1.0,no,0.0,13.0,14.0,13.0,1.0,0,1,0,1,0,4,2,0,1,1,1,0,0,0,0,1,1.0,1.0,2.0,3.0,13.5,14.0,14.0
118,GP,M,17.0,R,GT3,T,1.0,3.0,other,other,course,father,3.0,2.0,1.0,no,yes,no,yes,yes,yes,yes,no,5.0,2.0,4.0,1.0,4.0,5.0,14.0,12.0,11.0,11.0,1.0,no,20.0,9.0,7.0,8.0,1.0,0,1,1,1,0,4,4,2,1,1,0,0,0,0,0,1,1.0,1.0,2.0,17.0,10.5,9.0,9.5
119,GP,M,15.0,U,GT3,T,3.0,4.0,other,other,reputation,father,1.0,1.0,0.0,no,no,no,no,yes,yes,yes,no,3.0,4.0,3.0,1.0,2.0,4.0,2.0,14.0,13.0,14.0,1.0,no,6.0,14.0,13.0,13.0,1.0,0,1,0,1,0,4,4,1,1,1,1,1,0,0,0,1,1.0,1.0,2.0,4.0,14.0,13.0,13.5
120,GP,F,15.0,U,GT3,T,1.0,2.0,at_home,services,course,mother,1.0,2.0,0.0,no,no,no,no,no,yes,yes,no,3.0,2.0,3.0,1.0,2.0,1.0,0.0,14.0,14.0,14.0,1.0,no,2.0,16.0,15.0,15.0,1.0,0,0,0,1,0,3,2,2,0,1,1,1,1,0,0,1,1.0,1.0,2.0,1.0,15.0,14.5,14.5
121,GP,M,15.0,U,GT3,T,2.0,2.0,services,services,home,father,1.0,4.0,0.0,no,yes,no,yes,yes,yes,yes,no,5.0,5.0,4.0,1.0,2.0,5.0,6.0,14.0,13.0,13.0,1.0,yes,6.0,16.0,14.0,15.0,1.0,0,1,0,1,0,2,2,0,1,1,0,0,0,0,0,1,1.0,0.0,1.0,6.0,15.0,13.5,14.0
122,GP,F,16.0,U,LE3,T,2.0,4.0,other,health,course,father,2.0,2.0,0.0,no,yes,no,yes,yes,yes,yes,yes,4.0,2.0,2.0,1.0,2.0,5.0,2.0,14.0,12.0,13.0,1.0,yes,2.0,13.0,13.0,13.0,1.0,0,0,0,0,0,4,1,2,1,1,0,0,0,0,0,0,1.0,0.0,1.0,2.0,13.5,12.5,13.0
123,GP,M,16.0,U,GT3,T,4.0,4.0,health,other,course,mother,1.0,1.0,0.0,no,yes,no,yes,yes,yes,yes,no,3.0,4.0,4.0,1.0,4.0,5.0,4.0,12.0,13.0,13.0,1.0,no,18.0,14.0,11.0,13.0,1.0,0,1,0,1,0,1,4,2,0,1,0,0,0,0,0,1,1.0,1.0,2.0,11.0,13.0,12.0,13.0
124,GP,F,16.0,U,GT3,T,2.0,2.0,other,other,home,mother,1.0,2.0,0.0,no,no,no,no,yes,yes,yes,yes,5.0,4.0,4.0,1.0,1.0,5.0,0.0,12.0,11.0,11.0,1.0,yes,0.0,8.0,7.0,8.0,1.0,0,0,0,1,0,4,4,0,0,1,1,1,0,0,0,0,1.0,0.0,1.0,0.0,10.0,9.0,9.5
125,GP,M,15.0,U,GT3,T,3.0,4.0,services,services,home,father,1.0,1.0,0.0,yes,no,no,no,yes,yes,yes,no,5.0,5.0,5.0,3.0,2.0,5.0,2.0,9.0,9.0,9.0,1.0,no,0.0,13.0,13.0,12.0,1.0,0,1,0,1,0,2,2,0,1,0,1,1,0,0,0,1,1.0,1.0,2.0,1.0,11.0,11.0,10.5
126,GP,F,15.0,U,LE3,A,3.0,4.0,other,other,home,mother,1.0,2.0,0.0,yes,no,no,yes,yes,yes,yes,yes,5.0,3.0,2.0,1.0,1.0,1.0,0.0,10.0,11.0,11.0,1.0,no,0.0,7.0,10.0,11.0,1.0,0,0,0,0,1,4,4,0,0,0,1,0,0,0,0,0,1.0,1.0,2.0,0.0,8.5,10.5,11.0
127,GP,F,19.0,U,GT3,T,0.0,1.0,at_home,other,course,other,1.0,2.0,2.0,no,yes,no,no,no,no,no,no,3.0,4.0,2.0,1.0,1.0,5.0,0.0,9.0,10.0,11.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,3,4,2,2,1,0,1,1,1,1,1,1.0,0.0,1.0,0.0,4.5,5.0,5.5
128,GP,M,16.0,R,GT3,T,4.0,4.0,teacher,teacher,course,mother,1.0,1.0,0.0,no,no,no,yes,yes,yes,yes,no,3.0,5.0,5.0,2.0,5.0,4.0,8.0,14.0,14.0,15.0,1.0,yes,8.0,18.0,18.0,18.0,1.0,0,1,1,1,0,0,0,2,0,1,1,0,0,0,0,1,1.0,0.0,1.0,8.0,16.0,16.0,16.5
129,GP,M,16.0,U,GT3,T,2.0,3.0,other,other,course,mother,2.0,3.0,0.0,no,yes,no,no,no,yes,yes,yes,3.0,2.0,3.0,2.0,2.0,1.0,4.0,13.0,12.0,13.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,4,4,2,0,1,0,1,1,0,0,0,1.0,0.0,1.0,2.0,6.5,6.0,6.5
130,GP,F,15.0,R,GT3,T,3.0,4.0,services,teacher,course,father,2.0,3.0,0.0,no,yes,no,no,yes,yes,yes,yes,4.0,2.0,2.0,2.0,2.0,5.0,0.0,10.0,11.0,12.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,2,0,2,1,1,0,1,0,0,0,0,1.0,0.0,1.0,0.0,5.0,5.5,6.0
131,GP,F,18.0,U,GT3,T,2.0,1.0,services,other,reputation,mother,1.0,2.0,3.0,no,yes,no,yes,yes,no,yes,yes,5.0,4.0,5.0,1.0,3.0,5.0,10.0,10.0,9.0,8.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,2,4,1,0,1,0,0,0,1,0,0,1.0,0.0,1.0,5.0,5.0,4.5,4.0
132,GP,F,17.0,U,LE3,A,2.0,1.0,other,other,course,mother,3.0,1.0,0.0,no,yes,no,no,yes,yes,yes,no,3.0,2.0,2.0,1.0,2.0,5.0,8.0,11.0,10.0,11.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,4,4,2,0,1,0,1,0,0,0,1,1.0,0.0,1.0,4.0,5.5,5.0,5.5
133,GP,F,15.0,U,GT3,T,1.0,1.0,at_home,other,course,mother,3.0,1.0,0.0,no,yes,no,yes,no,yes,yes,yes,4.0,3.0,3.0,1.0,2.0,4.0,6.0,11.0,12.0,13.0,1.0,no,0.0,8.0,0.0,0.0,1.0,0,0,0,1,0,3,4,2,0,1,0,0,1,0,0,0,1.0,1.0,2.0,3.0,9.5,6.0,6.5
134,GP,F,17.0,U,LE3,T,2.0,2.0,other,other,course,father,1.0,1.0,0.0,no,yes,no,no,yes,yes,yes,yes,3.0,4.0,4.0,1.0,3.0,5.0,2.0,13.0,12.0,12.0,1.0,no,12.0,10.0,13.0,12.0,1.0,0,0,0,0,0,4,4,2,1,1,0,1,0,0,0,0,1.0,1.0,2.0,7.0,11.5,12.5,12.0
135,GP,F,16.0,U,GT3,A,3.0,4.0,services,other,course,father,1.0,1.0,0.0,no,no,no,no,yes,yes,yes,no,3.0,2.0,1.0,1.0,4.0,5.0,12.0,15.0,13.0,14.0,1.0,no,16.0,12.0,11.0,11.0,1.0,0,0,0,1,1,2,4,2,1,1,1,1,0,0,0,1,1.0,1.0,2.0,14.0,13.5,12.0,12.5
136,GP,M,16.0,U,GT3,T,2.0,1.0,at_home,other,course,mother,4.0,1.0,0.0,no,no,no,no,yes,yes,no,no,3.0,2.0,1.0,1.0,1.0,2.0,4.0,9.0,9.0,11.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,3,4,2,0,1,1,1,0,0,1,1,1.0,0.0,1.0,2.0,4.5,4.5,5.5
137,GP,F,16.0,U,GT3,A,2.0,2.0,other,other,home,mother,1.0,1.0,1.0,no,no,no,no,yes,yes,no,no,5.0,3.0,4.0,1.0,1.0,5.0,12.0,13.0,11.0,11.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,4,4,0,0,1,1,1,0,0,1,1,1.0,0.0,1.0,6.0,6.5,5.5,5.5
